EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FORLI_URBANA, ITALY (STAID: 17622)
Blended and updated with sources:95345 95353 96849 916147 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
 17622, 95353,20230415,  182,    0
 17622, 95353,20230416,  163,    0
 17622, 95353,20230417,  144,    0
 17622, 95353,20230418,  180,    0
 17622, 95353,20230419,  205,    0
 17622, 95353,20230420,  199,    0
 17622, 95353,20230421,  195,    0
 17622, 95353,20230422,  218,    0
 17622, 95353,20230423,  251,    0
 17622, 95353,20230424,  203,    0
 17622, 95353,20230425,  174,    0
 17622, 95353,20230426,  192,    0
 17622, 95353,20230427,  200,    0
 17622, 95353,20230428,  228,    0
 17622, 95353,20230429,  188,    0
 17622, 95353,20230430,  203,    0
 17622, 95353,20230501,  179,    0
 17622, 95353,20230502,  139,    0
 17622, 95353,20230503,  183,    0
 17622, 95353,20230504,  219,    0
 17622, 95353,20230505,  238,    0
 17622, 95353,20230506,  253,    0
 17622, 95353,20230507,  261,    0
 17622, 95353,20230508,  210,    0
 17622, 95353,20230509,  208,    0
 17622, 95353,20230510,  169,    0
 17622, 95353,20230511,  176,    0
 17622, 95353,20230512,  188,    0
 17622, 95353,20230513,  195,    0
 17622, 95353,20230514,  155,    0
 17622, 95353,20230515,  188,    0
 17622, 95353,20230516,  159,    0
 17622, 95353,20230517,  180,    0
 17622, 95353,20230518,  191,    0
 17622, 95353,20230519,  168,    0
 17622, 95353,20230520,  176,    0
 17622, 95353,20230521,  242,    0
 17622, 95353,20230522,  259,    0
 17622, 95353,20230523,  283,    0
 17622, 95353,20230524,  271,    0
 17622, 95353,20230525,  250,    0
 17622, 95353,20230526,  278,    0
 17622, 95353,20230527,  259,    0
 17622, 95353,20230528,  265,    0
 17622, 95353,20230529,  260,    0
 17622, 95353,20230530,  256,    0
 17622, 95353,20230531,  237,    0
 17622, 95353,20230601,  268,    0
 17622, 95353,20230602,  284,    0
 17622, 95353,20230603,  266,    0
 17622, 95353,20230604,  255,    0
 17622, 95353,20230605,  202,    0
 17622, 95353,20230606,  250,    0
 17622, 95353,20230607,  248,    0
 17622, 95353,20230608,  274,    0
 17622, 95353,20230609,  287,    0
 17622, 95353,20230610,  252,    0
 17622, 95353,20230611,  276,    0
 17622, 95353,20230612,  264,    0
 17622, 95353,20230613,  245,    0
 17622, 95353,20230614,  238,    0
 17622, 95353,20230615,  256,    0
 17622, 95353,20230616,  292,    0
 17622, 95353,20230617,  301,    0
 17622, 95353,20230618,  328,    0
 17622, 95353,20230619,  321,    0
 17622, 95353,20230620,  332,    0
 17622, 95353,20230621,  344,    0
 17622, 95353,20230622,  339,    0
 17622, 95353,20230623,  325,    0
 17622, 95353,20230624,  281,    0
 17622, 95353,20230625,  288,    0
 17622, 95353,20230626,  324,    0
 17622, 95353,20230627,  346,    0
 17622, 95353,20230628,  259,    0
 17622, 95353,20230629,  278,    0
 17622, 95353,20230630,  262,    0
 17622, 95353,20230701,  262,    0
 17622, 95353,20230702,  293,    0
 17622, 95353,20230703,  309,    0
 17622, 95353,20230704,  286,    0
 17622, 95353,20230705,  290,    0
 17622, 95353,20230706,  274,    0
 17622, 95353,20230707,  288,    0
 17622, 95353,20230708,  306,    0
 17622, 95353,20230709,  341,    0
 17622, 95353,20230710,  342,    0
 17622, 95353,20230711,  362,    0
 17622, 95353,20230712,  353,    0
 17622, 95353,20230713,  318,    0
 17622, 95353,20230714,  302,    0
 17622, 95353,20230715,  327,    0
 17622, 95353,20230716,  350,    0
 17622, 95353,20230717,  373,    0
 17622, 95353,20230718,  356,    0
 17622, 95353,20230719,  381,    0
 17622, 95353,20230720,  329,    0
 17622, 95353,20230721,  353,    0
 17622, 95353,20230722,  343,    0
 17622, 95353,20230723,  351,    0
 17622, 95353,20230724,  333,    0
 17622, 95353,20230725,  330,    0
 17622, 95353,20230726,  286,    0
 17622, 95353,20230727,  273,    0
 17622, 95353,20230728,  309,    0
 17622, 95353,20230729,  322,    0
 17622, 95353,20230730,  303,    0
 17622, 95353,20230731,  301,    0
 17622, 95353,20230801,  319,    0
 17622, 95353,20230802,  326,    0
 17622, 95353,20230803,  328,    0
 17622, 95353,20230804,  276,    0
 17622, 95353,20230805,  212,    0
 17622, 95353,20230806,  290,    0
 17622, 95353,20230807,  276,    0
 17622, 95353,20230808,  293,    0
 17622, 95353,20230809,  293,    0
 17622, 95353,20230810,  293,    0
 17622, 95353,20230811,  298,    0
 17622, 95353,20230812,  307,    0
 17622, 95353,20230813,  322,    0
 17622, 95353,20230814,  321,    0
 17622, 95353,20230815,  328,    0
 17622, 95353,20230816,  331,    0
 17622, 95353,20230817,  330,    0
 17622, 95353,20230818,  334,    0
 17622, 95353,20230819,  328,    0
 17622, 95353,20230820,  326,    0
 17622, 95353,20230821,  337,    0
 17622, 95353,20230822,  345,    0
 17622, 95353,20230823,  362,    0
 17622, 95353,20230824,  362,    0
 17622, 95353,20230825,  382,    0
 17622, 95353,20230826,  374,    0
 17622, 95353,20230827,  352,    0
 17622, 95353,20230828,  287,    0
 17622, 95353,20230829,  222,    0
 17622, 95353,20230830,  235,    0
 17622, 95353,20230831,  270,    0
 17622, 95353,20230901,  286,    0
 17622, 95353,20230902,  285,    0
 17622, 95353,20230903,  306,    0
 17622, 95353,20230904,  263,    0
 17622, 95353,20230905,  249,    0
 17622, 95353,20230906,  273,    0
 17622, 95353,20230907,  277,    0
 17622, 95353,20230908,  293,    0
 17622, 95353,20230909,  292,    0
 17622, 95353,20230910,  300,    0
 17622, 95353,20230911,  306,    0
 17622, 95353,20230912,  315,    0
 17622, 95353,20230913,-9999,    9
 17622, 95353,20230914,  287,    0
 17622, 95353,20230915,  250,    0
 17622, 95353,20230916,  256,    0
 17622, 95353,20230917,  282,    0
 17622, 95353,20230918,  296,    0
 17622, 95353,20230919,  310,    0
 17622, 95353,20230920,  267,    0
 17622, 95353,20230921,  289,    0
 17622, 95353,20230922,  279,    0
 17622, 95353,20230923,  260,    0
 17622, 95353,20230924,  207,    0
 17622, 95353,20230925,  234,    0
 17622, 95353,20230926,  255,    0
 17622, 95353,20230927,  263,    0
 17622, 95353,20230928,  267,    0
 17622, 95353,20230929,  270,    0
 17622, 95353,20230930,  279,    0
 17622, 95353,20231001,  272,    0
 17622, 95353,20231002,  271,    0
 17622, 95353,20231003,  288,    0
 17622, 95353,20231004,  259,    0
 17622, 95353,20231005,  258,    0
 17622, 95353,20231006,  254,    0
 17622, 95353,20231007,  268,    0
 17622, 95353,20231008,  298,    0
 17622, 95353,20231009,  315,    0
 17622, 95353,20231010,  280,    0
 17622, 95353,20231011,  247,    0
 17622, 95353,20231012,  264,    0
 17622, 95353,20231013,  263,    0
 17622, 95353,20231014,  275,    0
 17622, 95353,20231015,  256,    0
 17622, 95353,20231016,  178,    0
 17622, 95353,20231017,  175,    0
 17622, 95353,20231018,  149,    0
 17622, 95353,20231019,  201,    0
 17622, 95353,20231020,  282,    0
 17622, 95353,20231021,  240,    0
 17622, 95353,20231022,  228,    0
 17622, 95353,20231023,  219,    0
 17622, 95353,20231024,  245,    0
 17622, 95353,20231025,  203,    0
 17622, 95353,20231026,  223,    0
 17622, 95353,20231027,  232,    0
 17622, 95353,20231028,  226,    0
 17622, 95353,20231029,  225,    0
 17622, 95353,20231030,  240,    0
 17622, 95353,20231031,  210,    0
 17622, 95353,20231101,  180,    0
 17622, 95353,20231102,  222,    0
 17622, 95353,20231103,  180,    0
 17622, 95353,20231104,  175,    0
 17622, 95353,20231105,  214,    0
 17622, 95353,20231106,  203,    0
 17622, 95353,20231107,  194,    0
 17622, 95353,20231108,  164,    0
 17622, 95353,20231109,  178,    0
 17622, 95353,20231110,  126,    0
 17622, 95353,20231111,  159,    0
 17622, 95353,20231112,  121,    0
 17622, 95353,20231113,  140,    0
 17622, 95353,20231114,  144,    0
 17622, 95353,20231115,  164,    0
 17622, 95353,20231116,  169,    0
 17622, 95353,20231117,  179,    0
 17622, 95353,20231118,  164,    0
 17622, 95353,20231119,  141,    0
 17622, 95353,20231120,  142,    0
 17622, 95353,20231121,  104,    0
 17622, 95353,20231122,  139,    0
 17622, 95353,20231123,  119,    0
 17622, 95353,20231124,  129,    0
 17622, 95353,20231125,  107,    0
 17622, 95353,20231126,  134,    0
 17622, 95353,20231127,  109,    0
 17622, 95353,20231128,   94,    0
 17622, 95353,20231129,  102,    0
 17622, 95353,20231130,-9999,    9
 17622, 95353,20231201,-9999,    9
 17622, 95353,20231202,-9999,    9
 17622, 95353,20231203,-9999,    9
 17622, 95353,20231204,-9999,    9
 17622, 95353,20231205,-9999,    9
 17622, 95353,20231206,-9999,    9
 17622, 95353,20231207,-9999,    9
 17622, 95353,20231208,-9999,    9
 17622, 95353,20231209,-9999,    9
 17622, 95353,20231210,-9999,    9
 17622, 95353,20231211,-9999,    9
 17622, 95353,20231212,-9999,    9
 17622, 95353,20231213,-9999,    9
 17622, 95353,20231214,-9999,    9
 17622, 95353,20231215,-9999,    9
 17622, 95353,20231216,-9999,    9
 17622, 95353,20231217,-9999,    9
 17622, 95353,20231218,-9999,    9
 17622, 95353,20231219,-9999,    9
 17622, 95353,20231220,-9999,    9
 17622, 95353,20231221,-9999,    9
 17622, 95353,20231222,-9999,    9
 17622, 95353,20231223,-9999,    9
 17622, 95353,20231224,-9999,    9
 17622, 95353,20231225,-9999,    9
 17622, 95353,20231226,-9999,    9
 17622, 95353,20231227,-9999,    9
 17622, 95353,20231228,-9999,    9
 17622, 95353,20231229,-9999,    9
 17622, 95353,20231230,-9999,    9
 17622, 95353,20231231,  140,    0
 17622, 95353,20240101,  109,    0
 17622, 95353,20240102,  132,    0
 17622, 95353,20240103,  140,    0
 17622, 95353,20240104,  175,    0
 17622, 95353,20240105,  137,    0
 17622, 95353,20240106,  120,    0
 17622, 95353,20240107,   81,    0
 17622, 95353,20240108,   83,    0
 17622, 95353,20240109,   65,    0
 17622, 95353,20240110,   39,    0
 17622, 95353,20240111,   57,    0
 17622, 95353,20240112,   80,    0
 17622, 95353,20240113,   73,    0
 17622, 95353,20240114,   41,    0
 17622, 95353,20240115,   83,    0
 17622, 95353,20240116,   75,    0
 17622, 95353,20240117,   56,    0
 17622, 95353,20240118,  105,    0
 17622, 95353,20240119,   69,    0
 17622, 95353,20240120,   68,    0
 17622, 95353,20240121,   78,    0
 17622, 95353,20240122,   77,    0
 17622, 95353,20240123,  103,    0
 17622, 95353,20240124,   79,    0
 17622, 95353,20240125,  102,    0
 17622, 95353,20240126,   88,    0
 17622, 95353,20240127,  133,    0
 17622, 95353,20240128,   75,    0
 17622, 95353,20240129,   55,    0
 17622, 95353,20240130,   97,    0
 17622, 95353,20240131,-9999,    9
 17622, 95353,20240201,-9999,    9
 17622, 95353,20240202,-9999,    9
 17622, 95353,20240203,-9999,    9
 17622, 95353,20240204,-9999,    9
 17622, 95353,20240205,-9999,    9
 17622, 95353,20240206,-9999,    9
 17622, 95353,20240207,-9999,    9
 17622, 95353,20240208,-9999,    9
 17622, 95353,20240209,-9999,    9
 17622, 95353,20240210,-9999,    9
 17622, 95353,20240211,-9999,    9
 17622, 95353,20240212,-9999,    9
 17622, 95353,20240213,-9999,    9
 17622, 95353,20240214,-9999,    9
 17622, 95353,20240215,-9999,    9
 17622, 95353,20240216,-9999,    9
 17622, 95353,20240217,-9999,    9
 17622, 95353,20240218,-9999,    9
 17622, 95353,20240219,-9999,    9
 17622, 95353,20240220,-9999,    9
 17622, 95353,20240221,-9999,    9
 17622, 95353,20240222,-9999,    9
 17622, 95353,20240223,-9999,    9
 17622, 95353,20240224,-9999,    9
 17622, 95353,20240225,-9999,    9
 17622, 95353,20240226,-9999,    9
 17622, 95353,20240227,-9999,    9
 17622, 95353,20240228,-9999,    9
 17622, 95353,20240229,-9999,    9
 17622, 95353,20240301,-9999,    9
 17622, 95353,20240302,-9999,    9
 17622, 95353,20240303,-9999,    9
 17622, 95353,20240304,-9999,    9
 17622, 95353,20240305,-9999,    9
 17622, 95353,20240306,-9999,    9
 17622, 95353,20240307,-9999,    9
 17622, 95353,20240308,-9999,    9
 17622, 95353,20240309,-9999,    9
 17622, 95353,20240310,-9999,    9
 17622, 95353,20240311,-9999,    9
 17622, 95353,20240312,-9999,    9
 17622, 95353,20240313,-9999,    9
 17622, 95353,20240314,-9999,    9
 17622, 95353,20240315,-9999,    9
 17622, 95353,20240316,-9999,    9
 17622, 95353,20240317,-9999,    9
 17622, 95353,20240318,-9999,    9
 17622, 95353,20240319,-9999,    9
 17622, 95353,20240320,-9999,    9
 17622, 95353,20240321,-9999,    9
 17622, 95353,20240322,-9999,    9
 17622, 95353,20240323,-9999,    9
 17622, 95353,20240324,-9999,    9
 17622, 95353,20240325,-9999,    9
 17622, 95353,20240326,-9999,    9
 17622, 95353,20240327,-9999,    9
 17622, 95353,20240328,-9999,    9
 17622, 95353,20240329,-9999,    9
 17622, 95353,20240330,-9999,    9
 17622, 95353,20240331,-9999,    9
 17622, 95353,20240401,-9999,    9
 17622, 95353,20240402,-9999,    9
 17622, 95353,20240403,-9999,    9
 17622, 95353,20240404,-9999,    9
 17622, 95353,20240405,-9999,    9
 17622, 95353,20240406,-9999,    9
 17622, 95353,20240407,-9999,    9
 17622, 95353,20240408,-9999,    9
 17622, 95353,20240409,-9999,    9
 17622, 95353,20240410,-9999,    9
 17622, 95353,20240411,-9999,    9
 17622, 95353,20240412,-9999,    9
 17622, 95353,20240413,-9999,    9
 17622, 95353,20240414,-9999,    9
 17622, 95353,20240415,-9999,    9
 17622, 95353,20240416,-9999,    9
 17622, 95353,20240417,-9999,    9
 17622, 95353,20240418,  149,    0
 17622, 95353,20240419,  177,    0
 17622, 95353,20240420,  167,    0
 17622, 95353,20240421,  162,    0
 17622, 95353,20240422,  125,    0
 17622, 95353,20240423,  112,    0
 17622, 95353,20240424,  130,    0
 17622, 95353,20240425,  145,    0
 17622, 95353,20240426,  172,    0
 17622, 95353,20240427,  171,    0
 17622, 95353,20240428,  204,    0
 17622, 95353,20240429,  227,    0
 17622, 95353,20240430,  242,    0
 17622, 95353,20240501,  199,    0
 17622, 95353,20240502,  193,    0
 17622, 95353,20240503,  209,    0
 17622, 95353,20240504,  214,    0
 17622, 95353,20240505,  248,    0
 17622, 95353,20240506,  227,    0
 17622, 95353,20240507,  186,    0
 17622, 95353,20240508,  210,    0
 17622, 95353,20240509,  230,    0
 17622, 95353,20240510,  238,    0
 17622, 95353,20240511,  250,    0
 17622, 95353,20240512,  262,    0
 17622, 95353,20240513,  260,    0
 17622, 95353,20240514,  239,    0
 17622, 95353,20240515,  235,    0
 17622, 95353,20240516,  218,    0
 17622, 95353,20240517,  256,    0
 17622, 95353,20240518,  236,    0
 17622, 95353,20240519,  244,    0
 17622, 95353,20240520,  213,    0
 17622, 95353,20240521,  245,    0
 17622, 95353,20240522,  250,    0
 17622, 95353,20240523,  257,    0
 17622, 95353,20240524,  242,    0
 17622, 95353,20240525,  228,    0
 17622, 95353,20240526,  258,    0
 17622, 95353,20240527,  257,    0
 17622, 95353,20240528,  244,    0
 17622, 95353,20240529,  248,    0
 17622, 95353,20240530,  272,    0
 17622, 95353,20240531,  258,    0
 17622, 95353,20240601,  281,    0
 17622, 95353,20240602,  251,    0
 17622, 95353,20240603,  242,    0
 17622, 95353,20240604,  261,    0
 17622, 95353,20240605,  286,    0
 17622, 95353,20240606,  296,    0
 17622, 95353,20240607,  315,    0
 17622, 95353,20240608,  329,    0
 17622, 95353,20240609,  296,    0
 17622, 95353,20240610,  295,    0
 17622, 95353,20240611,  296,    0
 17622, 95353,20240612,  284,    0
 17622, 95353,20240613,  231,    0
 17622, 95353,20240614,  266,    0
 17622, 95353,20240615,  305,    0
 17622, 95353,20240616,  298,    0
 17622, 95353,20240617,  320,    0
 17622, 95353,20240618,  317,    0
 17622, 95353,20240619,  337,    0
 17622, 95353,20240620,  320,    0
 17622, 95353,20240621,  279,    0
 17622, 95353,20240622,  311,    0
 17622, 95353,20240623,  227,    0
 17622, 95353,20240624,  229,    0
 17622, 95353,20240625,  265,    0
 17622, 95353,20240626,  261,    0
 17622, 95353,20240627,  314,    0
 17622, 95353,20240628,  332,    0
 17622, 95353,20240629,  321,    0
 17622, 95353,20240630,  319,    0
 17622, 95353,20240701,  323,    0
 17622, 95353,20240702,  280,    0
 17622, 95353,20240703,  256,    0
 17622, 95353,20240704,  265,    0
 17622, 95353,20240705,  288,    0
 17622, 95353,20240706,  323,    0
 17622, 95353,20240707,  296,    0
 17622, 95353,20240708,  318,    0
 17622, 95353,20240709,  345,    0
 17622, 95353,20240710,  357,    0
 17622, 95353,20240711,  366,    0
 17622, 95353,20240712,  376,    0
 17622, 95353,20240713,  342,    0
 17622, 95353,20240714,  362,    0
 17622, 95353,20240715,  345,    0
 17622, 95353,20240716,  373,    0
 17622, 95353,20240717,  355,    0
 17622, 95353,20240718,  336,    0
 17622, 95353,20240719,  354,    0
 17622, 95353,20240720,  308,    0
 17622, 95353,20240721,  331,    0
 17622, 95353,20240722,  311,    0
 17622, 95353,20240723,  319,    0
 17622, 95353,20240724,  325,    0
 17622, 95353,20240725,  311,    0
 17622, 95353,20240726,  325,    0
 17622, 95353,20240727,  337,    0
 17622, 95353,20240728,  368,    0
 17622, 95353,20240729,  324,    0
 17622, 95353,20240730,  320,    0
 17622, 95353,20240731,  347,    0
 17622, 95353,20240801,  360,    0
 17622, 95353,20240802,  338,    0
 17622, 95353,20240803,  297,    0
 17622, 95353,20240804,  315,    0
 17622, 95353,20240805,  322,    0
 17622, 95353,20240806,  325,    0
 17622, 95353,20240807,  340,    0
 17622, 95353,20240808,  332,    0
 17622, 95353,20240809,  330,    0
 17622, 95353,20240810,  343,    0
 17622, 95353,20240811,  355,    0
 17622, 95353,20240812,  363,    0
 17622, 95353,20240813,  352,    0
 17622, 95353,20240814,  359,    0
 17622, 95353,20240815,  329,    0
 17622, 95353,20240816,  340,    0
 17622, 95353,20240817,  337,    0
 17622, 95353,20240818,  324,    0
 17622, 95353,20240819,  244,    0
 17622, 95353,20240820,  261,    0
 17622, 95353,20240821,  320,    0
 17622, 95353,20240822,  311,    0
 17622, 95353,20240823,  316,    0
 17622, 95353,20240824,  335,    0
 17622, 95353,20240825,  347,    0
 17622, 95353,20240826,  323,    0
 17622, 95353,20240827,  291,    0
 17622, 95353,20240828,  322,    0
 17622, 95353,20240829,  341,    0
 17622, 95353,20240830,  344,    0
 17622, 95353,20240831,  338,    0
 17622, 95353,20240901,  335,    0
 17622, 95353,20240902,  305,    0
 17622, 95353,20240903,  316,    0
 17622, 95353,20240904,  303,    0
 17622, 95353,20240905,  295,    0
 17622, 95353,20240906,  285,    0
 17622, 95353,20240907,  301,    0
 17622, 95353,20240908,  266,    0
 17622, 95353,20240909,  289,    0
 17622, 95353,20240910,  285,    0
 17622, 95353,20240911,  295,    0
 17622, 95353,20240912,  240,    0
 17622, 95353,20240913,  169,    0
 17622, 95353,20240914,  227,    0
 17622, 95353,20240915,  242,    0
 17622, 95353,20240916,  245,    0
 17622, 95353,20240917,  179,    0
 17622, 95353,20240918,  186,    0
 17622, 95353,20240919,  174,    0
 17622, 95353,20240920,  219,    0
 17622, 95353,20240921,  241,    0
 17622, 95353,20240922,  239,    0
 17622, 95353,20240923,  231,    0
 17622, 95353,20240924,  242,    0
 17622, 95353,20240925,  262,    0
 17622, 95353,20240926,  284,    0
 17622, 95353,20240927,  280,    0
 17622, 95353,20240928,  248,    0
 17622, 95353,20240929,  218,    0
 17622, 95353,20240930,  227,    0
 17622, 95353,20241001,  222,    0
