EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CALAIS-MARCK, FRANCE (STAID: 11314)
Blended and updated with sources:160363 160783 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
 11314,160783,19590304,   98,    0
 11314,160783,19590305,   98,    0
 11314,160783,19590306,   97,    0
 11314,160783,19590307,   98,    0
 11314,160783,19590308,-9999,    9
 11314,160783,19590309,   69,    0
 11314,160783,19590310,   85,    0
 11314,160783,19590311,   88,    0
 11314,160783,19590312,   74,    0
 11314,160783,19590313,   62,    0
 11314,160783,19590314,   48,    0
 11314,160783,19590315,-9999,    9
 11314,160783,19590316,   53,    0
 11314,160783,19590317,   51,    0
 11314,160783,19590318,   30,    0
 11314,160783,19590319,   51,    0
 11314,160783,19590320,   61,    0
 11314,160783,19590321,   44,    0
 11314,160783,19590322,-9999,    9
 11314,160783,19590323,  103,    0
 11314,160783,19590324,  101,    0
 11314,160783,19590325,   84,    0
 11314,160783,19590326,   72,    0
 11314,160783,19590327,   78,    0
 11314,160783,19590328,   88,    0
 11314,160783,19590329,-9999,    9
 11314,160783,19590330,-9999,    9
 11314,160783,19590331,   70,    0
 11314,160783,19590401,   98,    0
 11314,160783,19590402,   99,    0
 11314,160783,19590403,   94,    0
 11314,160783,19590404,   94,    0
 11314,160783,19590405,-9999,    9
 11314,160783,19590406,   81,    0
 11314,160783,19590407,   79,    0
 11314,160783,19590408,   96,    0
 11314,160783,19590409,   77,    0
 11314,160783,19590410,   77,    0
 11314,160783,19590411,   85,    0
 11314,160783,19590412,-9999,    9
 11314,160783,19590413,  147,    0
 11314,160783,19590414,  164,    0
 11314,160783,19590415,  127,    0
 11314,160783,19590416,  112,    0
 11314,160783,19590417,   97,    0
 11314,160783,19590418,   84,    0
 11314,160783,19590419,-9999,    9
 11314,160783,19590420,   65,    0
 11314,160783,19590421,   69,    0
 11314,160783,19590422,  106,    0
 11314,160783,19590423,   98,    0
 11314,160783,19590424,  113,    0
 11314,160783,19590425,  112,    0
 11314,160783,19590426,-9999,    9
 11314,160783,19590427,  102,    0
 11314,160783,19590428,   95,    0
 11314,160783,19590429,   75,    0
 11314,160783,19590430,   80,    0
 11314,160783,19590501,-9999,    9
 11314,160783,19590502,   92,    0
 11314,160783,19590503,-9999,    9
 11314,160783,19590504,   84,    0
 11314,160783,19590505,   75,    0
 11314,160783,19590506,   94,    0
 11314,160783,19590507,-9999,    9
 11314,160783,19590508,  153,    0
 11314,160783,19590509,  155,    0
 11314,160783,19590510,-9999,    9
 11314,160783,19590511,  168,    0
 11314,160783,19590512,  162,    0
 11314,160783,19590513,  139,    0
 11314,160783,19590514,  120,    0
 11314,160783,19590515,  120,    0
 11314,160783,19590516,  107,    0
 11314,160783,19590517,-9999,    9
 11314,160783,19590518,-9999,    9
 11314,160783,19590519,  106,    0
 11314,160783,19590520,  121,    0
 11314,160783,19590521,  163,    0
 11314,160783,19590522,  159,    0
 11314,160783,19590523,  143,    0
 11314,160783,19590524,-9999,    9
 11314,160783,19590525,  108,    0
 11314,160783,19590526,  106,    0
 11314,160783,19590527,  112,    0
 11314,160783,19590528,  106,    0
 11314,160783,19590529,  105,    0
 11314,160783,19590530,  117,    0
 11314,160783,19590531,-9999,    9
 11314,160783,19590601,  139,    0
 11314,160783,19590602,  135,    0
 11314,160783,19590603,  147,    0
 11314,160783,19590604,  152,    0
 11314,160783,19590605,  176,    0
 11314,160783,19590606,  148,    0
 11314,160783,19590607,-9999,    9
 11314,160783,19590608,  128,    0
 11314,160783,19590609,  132,    0
 11314,160783,19590610,  132,    0
 11314,160783,19590611,  134,    0
 11314,160783,19590612,  124,    0
 11314,160783,19590613,  129,    0
 11314,160783,19590614,-9999,    9
 11314,160783,19590615,  127,    0
 11314,160783,19590616,  137,    0
 11314,160783,19590617,  162,    0
 11314,160783,19590618,  155,    0
 11314,160783,19590619,  139,    0
 11314,160783,19590620,  140,    0
 11314,160783,19590621,-9999,    9
 11314,160783,19590622,  185,    0
 11314,160783,19590623,  181,    0
 11314,160783,19590624,  179,    0
 11314,160783,19590625,  174,    0
 11314,160783,19590626,  162,    0
 11314,160783,19590627,  161,    0
 11314,160783,19590628,-9999,    9
 11314,160783,19590629,  154,    0
 11314,160783,19590630,  154,    0
 11314,160783,19590701,  146,    0
 11314,160783,19590702,  171,    0
 11314,160783,19590703,  175,    0
 11314,160783,19590704,  190,    0
 11314,160783,19590705,-9999,    9
 11314,160783,19590706,  181,    0
 11314,160783,19590707,  166,    0
 11314,160783,19590708,  206,    0
 11314,160783,19590709,  196,    0
 11314,160783,19590710,  165,    0
 11314,160783,19590711,  176,    0
 11314,160783,19590712,-9999,    9
 11314,160783,19590713,  164,    0
 11314,160783,19590714,-9999,    9
 11314,160783,19590715,  140,    0
 11314,160783,19590716,  163,    0
 11314,160783,19590717,  183,    0
 11314,160783,19590718,  213,    0
 11314,160783,19590719,-9999,    9
 11314,160783,19590720,  171,    0
 11314,160783,19590721,  176,    0
 11314,160783,19590722,  173,    0
 11314,160783,19590723,  179,    0
 11314,160783,19590724,  172,    0
 11314,160783,19590725,  171,    0
 11314,160783,19590726,  183,    0
 11314,160783,19590727,  178,    0
 11314,160783,19590728,  165,    0
 11314,160783,19590729,  153,    0
 11314,160783,19590730,  162,    0
 11314,160783,19590731,  156,    0
 11314,160783,19590801,  159,    0
 11314,160783,19590802,  163,    0
 11314,160783,19590803,  158,    0
 11314,160783,19590804,  170,    0
 11314,160783,19590805,  176,    0
 11314,160783,19590806,  185,    0
 11314,160783,19590807,  175,    0
 11314,160783,19590808,  193,    0
 11314,160783,19590809,  202,    0
 11314,160783,19590810,  191,    0
 11314,160783,19590811,  180,    0
 11314,160783,19590812,  186,    0
 11314,160783,19590813,  202,    0
 11314,160783,19590814,  184,    0
 11314,160783,19590815,  164,    0
 11314,160783,19590816,  164,    0
 11314,160783,19590817,  158,    0
 11314,160783,19590818,  160,    0
 11314,160783,19590819,  190,    0
 11314,160783,19590820,  213,    0
 11314,160783,19590821,  188,    0
 11314,160783,19590822,  184,    0
 11314,160783,19590823,  191,    0
 11314,160783,19590824,  185,    0
 11314,160783,19590825,  197,    0
 11314,160783,19590826,  203,    0
 11314,160783,19590827,  174,    0
 11314,160783,19590828,  154,    0
 11314,160783,19590829,  160,    0
 11314,160783,19590830,  162,    0
 11314,160783,19590831,  159,    0
 11314,160783,19590901,  164,    0
 11314,160783,19590902,  160,    0
 11314,160783,19590903,  169,    0
 11314,160783,19590904,  171,    0
 11314,160783,19590905,  183,    0
 11314,160783,19590906,  171,    0
 11314,160783,19590907,  161,    0
 11314,160783,19590908,  167,    0
 11314,160783,19590909,  164,    0
 11314,160783,19590910,  167,    0
 11314,160783,19590911,  178,    0
 11314,160783,19590912,  176,    0
 11314,160783,19590913,  188,    0
 11314,160783,19590914,  158,    0
 11314,160783,19590915,  152,    0
 11314,160783,19590916,  162,    0
 11314,160783,19590917,  161,    0
 11314,160783,19590918,  149,    0
 11314,160783,19590919,  146,    0
 11314,160783,19590920,  132,    0
 11314,160783,19590921,  148,    0
 11314,160783,19590922,  176,    0
 11314,160783,19590923,  148,    0
 11314,160783,19590924,  132,    0
 11314,160783,19590925,  139,    0
 11314,160783,19590926,  156,    0
 11314,160783,19590927,  153,    0
 11314,160783,19590928,  127,    0
 11314,160783,19590929,  142,    0
 11314,160783,19590930,  134,    0
 11314,160783,19591001,  135,    0
 11314,160783,19591002,  162,    0
 11314,160783,19591003,  161,    0
 11314,160783,19591004,  145,    0
 11314,160783,19591005,  140,    0
 11314,160783,19591006,  110,    0
 11314,160783,19591007,  130,    0
 11314,160783,19591008,  161,    0
 11314,160783,19591009,  118,    0
 11314,160783,19591010,  122,    0
 11314,160783,19591011,  144,    0
 11314,160783,19591012,  149,    0
 11314,160783,19591013,  149,    0
 11314,160783,19591014,  125,    0
 11314,160783,19591015,  103,    0
 11314,160783,19591016,  123,    0
 11314,160783,19591017,  160,    0
 11314,160783,19591018,  144,    0
 11314,160783,19591019,  123,    0
 11314,160783,19591020,  118,    0
 11314,160783,19591021,  107,    0
 11314,160783,19591022,  143,    0
 11314,160783,19591023,  116,    0
 11314,160783,19591024,  133,    0
 11314,160783,19591025,  107,    0
 11314,160783,19591026,  108,    0
 11314,160783,19591027,  108,    0
 11314,160783,19591028,   82,    0
 11314,160783,19591029,   91,    0
 11314,160783,19591030,   94,    0
 11314,160783,19591031,  107,    0
 11314,160783,19591101,  102,    0
 11314,160783,19591102,   88,    0
 11314,160783,19591103,  122,    0
 11314,160783,19591104,   93,    0
 11314,160783,19591105,   82,    0
 11314,160783,19591106,   31,    0
 11314,160783,19591107,   22,    0
 11314,160783,19591108,   21,    0
 11314,160783,19591109,   63,    0
 11314,160783,19591110,   73,    0
 11314,160783,19591111,   41,    0
 11314,160783,19591112,   22,    0
 11314,160783,19591113,   43,    0
 11314,160783,19591114,   73,    0
 11314,160783,19591115,   72,    0
 11314,160783,19591116,   64,    0
 11314,160783,19591117,   48,    0
 11314,160783,19591118,   97,    0
 11314,160783,19591119,  114,    0
 11314,160783,19591120,  110,    0
 11314,160783,19591121,   87,    0
 11314,160783,19591122,   89,    0
 11314,160783,19591123,   94,    0
 11314,160783,19591124,   55,    0
 11314,160783,19591125,   62,    0
 11314,160783,19591126,   69,    0
 11314,160783,19591127,   85,    0
 11314,160783,19591128,   75,    0
 11314,160783,19591129,   80,    0
 11314,160783,19591130,   40,    0
 11314,160783,19591201,   46,    0
 11314,160783,19591202,   64,    0
 11314,160783,19591203,   86,    0
 11314,160783,19591204,   61,    0
 11314,160783,19591205,   68,    0
 11314,160783,19591206,   64,    0
 11314,160783,19591207,   50,    0
 11314,160783,19591208,   53,    0
 11314,160783,19591209,   49,    0
 11314,160783,19591210,   34,    0
 11314,160783,19591211,   23,    0
 11314,160783,19591212,   13,    0
 11314,160783,19591213,   40,    0
 11314,160783,19591214,   74,    0
 11314,160783,19591215,   38,    0
 11314,160783,19591216,   48,    0
 11314,160783,19591217,   94,    0
 11314,160783,19591218,   83,    0
 11314,160783,19591219,   66,    0
 11314,160783,19591220,  106,    0
 11314,160783,19591221,   53,    0
 11314,160783,19591222,   46,    0
 11314,160783,19591223,   61,    0
 11314,160783,19591224,   51,    0
 11314,160783,19591225,-9999,    9
 11314,160783,19591226,  100,    0
 11314,160783,19591227,   78,    0
 11314,160783,19591228,   81,    0
 11314,160783,19591229,   71,    0
 11314,160783,19591230,   95,    0
 11314,160783,19591231,   96,    0
 11314,160783,19600101,  106,    0
 11314,160783,19600102,   83,    0
 11314,160783,19600103,   81,    0
 11314,160783,19600104,  103,    0
 11314,160783,19600105,   98,    0
 11314,160783,19600106,   59,    0
 11314,160783,19600107,   44,    0
 11314,160783,19600108,   58,    0
 11314,160783,19600109,   -4,    0
 11314,160783,19600110,  -22,    0
 11314,160783,19600111,   34,    0
 11314,160783,19600112,  -26,    0
 11314,160783,19600113,  -32,    0
 11314,160783,19600114,  -51,    0
 11314,160783,19600115,  -64,    0
 11314,160783,19600116,    3,    0
 11314,160783,19600117,   23,    0
 11314,160783,19600118,   49,    0
 11314,160783,19600119,   57,    0
 11314,160783,19600120,   36,    0
 11314,160783,19600121,   50,    0
 11314,160783,19600122,  108,    0
 11314,160783,19600123,  103,    0
 11314,160783,19600124,  109,    0
 11314,160783,19600125,   59,    0
 11314,160783,19600126,   50,    0
 11314,160783,19600127,   51,    0
 11314,160783,19600128,   67,    0
 11314,160783,19600129,   56,    0
 11314,160783,19600130,   81,    0
 11314,160783,19600131,   65,    0
 11314,160783,19600201,   52,    0
 11314,160783,19600202,   76,    0
 11314,160783,19600203,   84,    0
 11314,160783,19600204,   71,    0
 11314,160783,19600205,   59,    0
 11314,160783,19600206,   54,    0
 11314,160783,19600207,    9,    0
 11314,160783,19600208,    5,    0
 11314,160783,19600209,   21,    0
 11314,160783,19600210,   29,    0
 11314,160783,19600211,   26,    0
 11314,160783,19600212,   12,    0
 11314,160783,19600213,   23,    0
 11314,160783,19600214,   30,    0
 11314,160783,19600215,   37,    0
 11314,160783,19600216,   32,    0
 11314,160783,19600217,   23,    0
 11314,160783,19600218,    9,    0
 11314,160783,19600219,   34,    0
 11314,160783,19600220,   57,    0
 11314,160783,19600221,   60,    0
 11314,160783,19600222,   37,    0
 11314,160783,19600223,   51,    0
 11314,160783,19600224,   31,    0
 11314,160783,19600225,   72,    0
 11314,160783,19600226,   87,    0
 11314,160783,19600227,  104,    0
 11314,160783,19600228,  121,    0
 11314,160783,19600229,  138,    0
 11314,160783,19600301,  100,    0
 11314,160783,19600302,   93,    0
 11314,160783,19600303,   85,    0
 11314,160783,19600304,   75,    0
 11314,160783,19600305,   54,    0
 11314,160783,19600306,   57,    0
 11314,160783,19600307,   21,    0
 11314,160783,19600308,   14,    0
 11314,160783,19600309,   44,    0
 11314,160783,19600310,   90,    0
 11314,160783,19600311,   65,    0
 11314,160783,19600312,   78,    0
 11314,160783,19600313,   87,    0
 11314,160783,19600314,   94,    0
 11314,160783,19600315,   83,    0
 11314,160783,19600316,   61,    0
 11314,160783,19600317,   42,    0
 11314,160783,19600318,   42,    0
 11314,160783,19600319,   44,    0
 11314,160783,19600320,   24,    0
 11314,160783,19600321,   35,    0
 11314,160783,19600322,   38,    0
 11314,160783,19600323,   65,    0
 11314,160783,19600324,   68,    0
 11314,160783,19600325,   75,    0
 11314,160783,19600326,   72,    0
 11314,160783,19600327,   70,    0
 11314,160783,19600328,   59,    0
 11314,160783,19600329,   69,    0
 11314,160783,19600330,   77,    0
 11314,160783,19600331,   68,    0
 11314,160783,19600401,   60,    0
 11314,160783,19600402,   77,    0
 11314,160783,19600403,   98,    0
 11314,160783,19600404,   97,    0
 11314,160783,19600405,  114,    0
 11314,160783,19600406,  140,    0
 11314,160783,19600407,  119,    0
 11314,160783,19600408,  113,    0
 11314,160783,19600409,   97,    0
 11314,160783,19600410,  101,    0
 11314,160783,19600411,   91,    0
 11314,160783,19600412,   86,    0
 11314,160783,19600413,  111,    0
 11314,160783,19600414,   94,    0
 11314,160783,19600415,   86,    0
 11314,160783,19600416,   74,    0
 11314,160783,19600417,   71,    0
 11314,160783,19600418,   76,    0
 11314,160783,19600419,   89,    0
 11314,160783,19600420,   93,    0
 11314,160783,19600421,   91,    0
 11314,160783,19600422,   88,    0
 11314,160783,19600423,   80,    0
 11314,160783,19600424,   84,    0
 11314,160783,19600425,   78,    0
 11314,160783,19600426,   81,    0
 11314,160783,19600427,   74,    0
 11314,160783,19600428,   77,    0
 11314,160783,19600429,   74,    0
 11314,160783,19600430,   69,    0
 11314,160783,19600501,   68,    0
 11314,160783,19600502,   58,    0
 11314,160783,19600503,   83,    0
 11314,160783,19600504,  105,    0
 11314,160783,19600505,  116,    0
 11314,160783,19600506,  122,    0
 11314,160783,19600507,  122,    0
 11314,160783,19600508,  139,    0
 11314,160783,19600509,  163,    0
 11314,160783,19600510,  136,    0
 11314,160783,19600511,  141,    0
 11314,160783,19600512,  155,    0
 11314,160783,19600513,  139,    0
 11314,160783,19600514,  138,    0
 11314,160783,19600515,  124,    0
 11314,160783,19600516,  115,    0
 11314,160783,19600517,  107,    0
 11314,160783,19600518,   96,    0
 11314,160783,19600519,  130,    0
 11314,160783,19600520,  120,    0
 11314,160783,19600521,  108,    0
 11314,160783,19600522,  110,    0
 11314,160783,19600523,  132,    0
 11314,160783,19600524,  135,    0
 11314,160783,19600525,  129,    0
 11314,160783,19600526,  154,    0
 11314,160783,19600527,  155,    0
 11314,160783,19600528,  128,    0
 11314,160783,19600529,  112,    0
 11314,160783,19600530,  106,    0
 11314,160783,19600531,  102,    0
 11314,160783,19600601,  120,    0
 11314,160783,19600602,  108,    0
 11314,160783,19600603,  149,    0
 11314,160783,19600604,  177,    0
 11314,160783,19600605,  198,    0
 11314,160783,19600606,  159,    0
 11314,160783,19600607,  139,    0
 11314,160783,19600608,  131,    0
 11314,160783,19600609,  145,    0
 11314,160783,19600610,  136,    0
 11314,160783,19600611,  132,    0
 11314,160783,19600612,  159,    0
 11314,160783,19600613,  139,    0
 11314,160783,19600614,  135,    0
 11314,160783,19600615,  145,    0
 11314,160783,19600616,  151,    0
 11314,160783,19600617,  168,    0
 11314,160783,19600618,  184,    0
 11314,160783,19600619,  159,    0
 11314,160783,19600620,  145,    0
 11314,160783,19600621,  139,    0
 11314,160783,19600622,  161,    0
 11314,160783,19600623,  164,    0
 11314,160783,19600624,  150,    0
 11314,160783,19600625,  154,    0
 11314,160783,19600626,  163,    0
 11314,160783,19600627,  146,    0
 11314,160783,19600628,  139,    0
 11314,160783,19600629,  132,    0
 11314,160783,19600630,  132,    0
 11314,160783,19600701,  136,    0
 11314,160783,19600702,  142,    0
 11314,160783,19600703,  142,    0
 11314,160783,19600704,  164,    0
 11314,160783,19600705,  165,    0
 11314,160783,19600706,  160,    0
 11314,160783,19600707,  161,    0
 11314,160783,19600708,  145,    0
